pid,parent,zoneIndex,x,y,z,pitch,yaw,roll,ptype,category,path,comment,extraData
11258,-1,2,56745.90,67775.59,15513.13,0.00,93.95,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11258,,
11259,-1,2,38220.00,48040.00,12207.20,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11259,,
11260,-1,2,34390.00,62190.00,6343.07,0.00,7.28,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11260,,
11261,-1,2,29130.00,62790.00,4100.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11261,,
11262,-1,2,16591.82,61580.95,1303.39,0.00,138.21,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11262,,
11263,-1,2,24160.00,69560.00,4630.00,0.00,-90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11263,,
11264,-1,2,19430.01,75850.02,6413.95,0.00,-30.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11264,,
11265,-1,2,36240.00,55099.99,9255.29,0.00,10.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11265,,
11266,-1,2,45780.00,58860.00,8750.00,0.00,60.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11266,,
11267,-1,2,7110.00,60720.00,1220.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11267,,
11268,-1,2,4990.00,51481.14,1192.25,-14.34,76.57,3.38,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11268,,
11269,-1,2,50160.00,58090.00,13810.00,0.00,120.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11269,,
11270,-1,2,44630.00,52470.00,9530.00,10.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11270,,
11271,-1,2,47780.00,65330.00,9360.00,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11271,,
11272,-1,2,56199.91,72011.45,15530.00,0.00,-77.20,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11272,,
11273,-1,2,10328.38,54381.00,1260.42,10.00,59.23,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11273,,
11274,-1,2,39230.00,61750.00,7920.00,0.00,-80.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11274,,
11275,-1,2,16120.00,63160.00,1280.00,10.00,-90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11275,,
11276,-1,2,20080.00,59970.00,3620.00,-20.00,170.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11276,,
11277,-1,2,21220.00,67710.00,1940.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11277,,
11278,-1,2,13730.00,66020.00,1290.00,0.00,100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11278,,
11279,-1,2,12420.00,76580.00,2090.00,0.00,40.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11279,,
11280,-1,2,21640.00,65460.00,1050.00,0.00,-90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11280,,
11281,-1,2,41000.00,88390.00,9770.00,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11281,,
11282,-1,2,30756.29,75005.86,5170.25,0.00,4.58,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11282,,
11283,-1,2,12569.11,56720.19,1582.87,0.00,50.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11283,,
11284,-1,2,31250.00,67410.00,1855.17,0.00,140.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11284,,
11285,-1,2,20050.00,74310.00,6480.00,0.00,140.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11285,,
11286,-1,2,16046.67,71550.00,3692.14,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11286,,
11287,-1,2,14760.00,84760.00,6890.00,0.00,120.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11287,,
11288,-1,2,13040.93,75685.01,3480.67,0.00,125.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11288,,
11289,-1,2,15030.00,85610.00,12006.36,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11289,,
11290,-1,2,22870.00,75400.00,7670.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11290,,
11291,-1,2,16175.78,66475.46,2278.49,0.00,98.36,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11291,,
11292,-1,2,13160.24,75768.68,390.43,0.00,128.70,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11292,,
11293,-1,2,16600.00,75230.00,5370.00,0.00,100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11293,,
11294,-1,2,32650.00,76330.00,8170.00,0.00,-20.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11294,,
11295,-1,2,4100.01,63860.00,2930.63,0.00,-80.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11295,,
11296,-1,2,30626.18,72208.72,4953.24,0.00,10.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11296,,
11297,-1,2,14720.00,49850.00,12690.00,0.00,60.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11297,,
11298,-1,2,12340.00,51670.00,8600.00,0.00,-110.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11298,,
11299,-1,2,58700.00,45320.00,15660.00,0.00,180.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11299,,
11300,-1,2,65190.00,51860.00,19690.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11300,,
11301,-1,2,27370.00,67870.00,1910.00,0.00,160.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11301,,
11302,-1,2,12070.00,78490.00,2950.00,8.65,120.38,5.04,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11302,,
11303,-1,2,58370.00,76110.00,14220.00,0.00,-50.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11303,,
11304,-1,2,15900.00,74920.00,3120.00,0.00,150.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11304,,
11305,-1,2,54850.00,80610.00,16007.83,0.00,-70.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11305,,
11306,-1,2,47270.00,83060.00,15373.96,-3.24,-30.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11306,,
11307,-1,2,11209.40,52900.79,2656.60,9.39,69.72,-3.45,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11307,,
11308,-1,2,13500.00,78800.00,4948.65,0.00,140.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11308,,
11309,-1,2,37120.00,36570.00,11650.00,0.00,-90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11309,,
11310,-1,2,33013.55,91590.00,12030.00,0.00,-174.31,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11310,,
11311,-1,2,4020.00,51600.00,1050.00,0.00,130.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11311,,
11312,-1,2,10396.85,64123.48,4330.27,0.00,-83.32,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11312,,
11313,-1,2,23310.00,55620.00,10120.07,0.00,40.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11313,,
11314,-1,2,63520.00,51820.00,18554.58,0.00,-110.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11314,,
11315,-1,2,55180.00,41490.03,12449.14,0.00,-160.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11315,,
11316,-1,2,40970.00,50280.00,10661.95,0.00,100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11316,,
11317,-1,2,51879.98,70430.03,11447.31,0.00,-150.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11317,,
11318,-1,2,66220.00,63230.00,18280.00,0.00,-70.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11318,,
11319,-1,2,55850.00,56850.00,14870.00,0.00,68.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11319,,
11320,-1,2,56609.97,59030.00,14872.85,0.00,65.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11320,,
11321,-1,2,16320.00,50690.00,10800.00,0.00,30.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11321,,
11322,-1,2,59267.81,68521.12,14360.47,0.00,67.67,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11322,,
11323,-1,2,59021.46,71648.12,14218.78,0.00,132.72,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11323,,
11324,-1,2,52098.71,49840.41,13074.77,0.00,-160.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11324,,
11325,-1,2,58867.33,74572.63,14080.00,0.00,10.66,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11325,,
11326,-1,2,14451.25,53570.00,8313.87,3.33,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11326,,
11327,-1,2,11960.00,84770.00,6850.00,0.00,-110.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11327,,
11328,-1,2,51150.00,83000.00,15170.00,0.00,-20.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11328,,
11329,-1,2,8530.00,64950.00,2380.00,0.00,8.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11329,,
11330,-1,2,47786.09,60435.76,11692.73,0.00,20.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11330,,
11331,-1,2,55560.00,54930.00,14090.00,0.00,160.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11331,,
11332,-1,2,36330.02,53600.00,10604.26,0.00,-85.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11332,,
11333,-1,2,22282.90,80532.88,10026.34,-8.65,59.62,5.04,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11333,,
11334,-1,2,50002.16,59864.33,13557.36,0.00,-20.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11334,,
11335,-1,2,52700.01,77220.00,16491.37,0.00,-60.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11335,,
11336,-1,2,14210.00,52830.00,10590.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11336,,
11337,-1,2,33300.00,73230.00,5150.00,0.00,110.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11337,,
11338,-1,2,43763.34,66890.16,3071.83,0.00,97.12,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11338,,
11339,-1,2,43940.00,70150.00,3170.00,0.00,150.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11339,,
11340,-1,2,61420.00,52290.00,18267.06,0.00,93.47,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11340,,
11341,-1,2,61083.29,65154.43,16350.00,0.00,140.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11341,,
11342,-1,2,27240.00,64100.00,2860.00,-10.00,170.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11342,,
11343,-1,2,55495.81,67382.45,14338.53,0.00,-81.81,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11343,,
11344,-1,2,19770.00,60920.00,1060.02,0.00,114.25,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11344,,
11345,-1,2,11160.00,61459.97,3329.94,0.00,-10.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11345,,
11346,-1,2,52989.98,48650.02,12304.93,0.00,60.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11346,,
11347,-1,2,59353.07,72474.53,15540.00,0.00,-175.66,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11347,,
11348,-1,2,51480.00,47800.00,10450.00,0.00,100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11348,,
11349,-1,2,13529.99,63020.04,2289.39,0.00,10.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11349,,
11350,-1,2,17480.00,49610.00,12170.00,10.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11350,,
11351,-1,2,47170.00,69940.00,7360.00,0.00,100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11351,,
11352,-1,2,47425.48,69268.22,9358.31,0.72,57.53,1.14,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11352,,
11353,-1,2,40826.34,49519.40,9263.65,0.00,95.51,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11353,,
11354,-1,2,38660.68,53948.91,7960.00,0.00,6.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11354,,
11355,-1,2,34520.00,65650.00,1924.76,0.00,-70.28,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11355,,
11356,-1,2,35840.00,65730.00,3411.86,0.00,100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11356,,
11357,-1,2,38606.42,68509.85,1930.00,0.00,-105.82,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11357,,
11358,-1,2,45330.00,74960.00,9051.87,0.00,-130.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11358,,
11359,-1,2,28070.00,70850.00,6390.00,0.00,-60.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11359,,
11360,-1,2,48828.07,62580.00,11402.69,-15.96,-178.54,-0.40,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11360,,
11361,-1,2,24510.00,57270.00,8060.00,0.00,50.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11361,,
11362,-1,2,41640.00,72629.13,4485.06,-9.85,79.85,1.75,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11362,,
11363,-1,2,4260.00,66490.00,1190.00,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11363,,
11364,-1,2,59059.33,58528.10,14173.58,-7.00,69.72,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11364,,
11365,-1,2,40286.90,54538.55,9242.58,0.00,-170.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11365,,
11366,-1,2,14240.00,66399.98,2286.41,0.00,6.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11366,,
11367,-1,2,25090.00,47630.00,11140.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11367,,
11368,-1,2,57970.00,56900.00,14082.71,0.00,70.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11368,,
11369,-1,2,41480.00,61990.00,4010.00,0.00,50.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11369,,
11370,-1,2,37910.00,54750.00,10860.00,0.00,10.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11370,,
11371,-1,2,15290.00,77700.00,7729.66,0.00,-53.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11371,,
11372,-1,2,5715.56,66194.98,1184.30,0.00,-39.11,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11372,,
11373,-1,2,26370.00,41150.00,13069.61,0.00,130.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11373,,
11374,-1,2,42250.00,76350.00,8430.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11374,,
11375,-1,2,41580.00,86990.00,10130.00,0.00,-100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11375,,
11376,-1,2,38646.60,62253.71,6358.37,0.00,-137.04,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11376,,
11377,-1,2,38790.00,86740.00,9811.30,0.00,-80.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11377,,
11378,-1,2,27790.00,50670.00,10630.00,0.00,-40.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11378,,
11379,-1,2,37923.86,82936.49,9858.73,8.18,180.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11379,,
11380,-1,2,34688.43,58762.17,7910.00,0.00,10.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11380,,
11381,-1,2,49505.04,45680.35,10391.97,-6.00,156.24,2.63,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11381,,
11382,-1,2,56322.07,63510.50,14127.30,2.90,-130.10,-2.87,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11382,,
11383,-1,2,28600.00,67840.00,2530.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11383,,
11384,-1,2,16688.49,76977.99,6679.87,-10.00,-150.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11384,,
11385,-1,2,17759.66,77988.91,6755.91,-16.76,-112.84,3.70,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11385,,
11386,-1,2,46230.00,58130.00,11857.46,0.00,-110.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11386,,
11387,-1,2,34950.43,62507.17,3104.54,0.00,98.15,179.64,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11387,,
11388,-1,2,26290.02,60209.97,7954.66,0.00,-150.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11388,,
11389,-1,2,54100.00,42030.00,13569.37,0.00,-40.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11389,,
11390,-1,2,13934.79,50023.40,10680.00,0.00,17.80,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11390,,
11391,-1,2,44200.00,85220.00,12800.00,0.00,140.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11391,,
11392,-1,2,31715.69,64509.89,1803.85,5.33,-69.58,-6.99,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11392,,
11393,-1,2,23190.00,45400.00,12900.00,0.00,40.00,10.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11393,,
11394,-1,2,42681.17,48791.94,9190.00,0.00,22.76,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11394,,
11395,-1,2,55253.50,50245.15,15556.28,0.00,111.27,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11395,,
11396,-1,2,59996.55,54863.90,14639.75,-7.37,-179.55,-0.06,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11396,,
11397,-1,2,61700.00,61310.00,16840.00,0.00,-30.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11397,,
11398,-1,2,8090.00,58170.00,1170.00,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11398,,
11399,-1,2,26726.52,69622.44,5794.46,4.72,74.46,-1.31,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11399,,
11400,-1,2,50189.99,80999.99,15305.57,0.00,-30.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11400,,
11401,-1,2,31456.59,78927.12,8676.99,-14.73,-140.00,-0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11401,,
11402,-1,2,42951.15,82856.45,12885.42,0.00,136.02,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11402,,
11403,-1,2,46090.00,81690.00,13570.00,0.00,70.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11403,,
11404,-1,2,18653.79,83468.60,11610.00,0.00,163.66,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11404,,
11405,-1,2,13150.11,55720.24,3911.23,0.00,36.44,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11405,,
11406,-1,2,11150.00,57050.00,1190.00,-10.00,-160.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11406,,
11407,-1,2,33880.00,54120.00,7720.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11407,,
11408,-1,2,29931.95,69059.07,4152.82,4.07,-140.54,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11408,,
11409,-1,2,25760.00,65310.00,1550.00,0.00,0.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11409,,
11410,-1,2,31590.68,56289.46,7158.31,0.00,-90.80,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11410,,
11411,-1,2,42120.00,47220.00,9460.00,-20.00,-100.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11411,,
11412,-1,2,31150.00,58200.00,7720.00,0.00,-50.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11412,,
11413,-1,2,11270.00,77820.00,610.00,0.00,50.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11413,,
11414,-1,2,56380.00,49670.00,16350.00,0.00,90.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11414,,
11415,-1,2,50560.00,50570.00,13440.15,0.00,110.00,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11415,,
11416,-1,2,61680.00,66980.00,17864.25,0.00,46.98,0.00,hiddenArchway,HiddenArchway,World / Verdant Glen / DailyPuzzle / HiddenArchway_11416,,
