pid,index
4523,133
2858,131
14094,134
20857,22
15178,123
14622,146
1883,135
22397,31
2178,147
21134,86
20658,34
16446,23
22765,26
20351,35
15083,148
22450,32
1778,136
15588,124
19011,11
3883,137
18710,12
21080,18
20290,78
19791,149
20262,79
3828,24
21484,87
21373,10
16673,125
4018,126
20870,42
4393,150
14520,148
4248,132
2962,149
22972,14
23186,13
211,151
20557,80
21404,88
2150,138
18820,31
915,127
22994,14
20899,23
20791,43
16531,6
82,133
722,128
1950,139
21910,29
20865,44
3590,129
14907,140
21834,22
20596,36
3693,1
2156,150
21451,89
14318,141
780,152
25057,17
1620,151
3924,142
24984,15
3402,153
963,130
3673,25
24979,16
14414,152
25180,134
20604,81
21238,90
4423,154
14526,131
4091,135
14897,136
2638,143
21743,22
14443,153
1655,132
15099,155
1502,137
2511,144
14985,156
14848,138
2382,157
20819,45
7558,24
18715,4
3908,154
22617,18
14325,145
20837,46
23038,27
15586,133
160,158
1692,134
3249,146
15036,155
20851,47
20946,48
2184,139
18685,25
15037,156
22415,27
2538,159
20829,49
19019,26
22600,28
21246,91
18805,13
4520,160
15006,157
4316,161
22976,15
805,140
20842,50
22384,19
21558,92
16519,11
20209,6
16356,26
14518,2
20333,82
3303,147
14295,162
22461,20
16566,29
20709,51
25046,17
18661,27
20884,52
727,135
3235,141
3092,148
1601,163
14142,164
2071,136
18720,28
1242,137
2959,158
16460,142
1603,138
3740,149
3905,159
4294,143
14181,30
1756,160
22612,21
24916,21
4241,31
23184,28
20800,24
3896,144
20768,25
15152,161
21528,11
24840,18
21356,93
15570,162
21765,23
14154,25
14179,150
24773,19
24932,21
2101,139
1817,165
4418,140
22593,22
15126,141
20948,16
1752,151
20902,17
25012,22
14943,163
21310,94
18803,29
1580,166
19938,142
24994,22
7640,7
4061,145
21734,24
23047,29
20858,26
22752,29
4092,152
21561,19
4024,164
16418,143
2222,146
24817,20
15043,144
18964,32
20617,7
566,167
1722,153
541,154
1763,168
2949,155
7508,147
22686,30
21355,95
24960,23
16516,8
20483,83
3671,27
20740,27
21405,96
22578,33
22882,30
516,169
20425,84
3169,156
21156,97
18839,30
18775,14
16490,9
24980,24
4116,148
22647,23
3283,145
20513,85
22608,24
22515,34
2957,149
1344,150
24809,21
2893,165
832,4
22710,31
16320,28
7605,10
15011,166
20292,86
1927,170
24852,18
3290,171
22946,16
14130,167
18945,31
18620,172
22369,35
21820,23
21945,24
16509,32
18854,15
20521,87
20393,88
3641,146
3733,157
7664,11
16528,33
20468,89
3114,151
20659,37
2609,158
21274,20
21202,21
21033,28
1095,173
22723,31
3879,159
3782,7
3689,29
14679,152
534,147
25073,23
21110,98
18827,33
1844,174
3344,153
65,168
18917,32
1727,148
22575,29
23188,17
1860,169
4118,160
18924,34
1849,170
22809,32
1872,154
20782,29
601,155
982,156
1208,171
18890,33
4282,149
14911,172
20480,90
16315,157
15547,175
14924,158
20551,91
16443,159
3384,150
20410,38
726,151
3313,173
648,152
21805,30
20180,92
14998,174
2916,161
14422,175
20711,30
21203,99
20575,39
3043,162
14211,163
22688,32
21259,22
20732,31
22469,36
20772,53
15093,176
22912,33
15485,160
7599,34
21171,100
1963,161
21348,23
3713,177
21234,12
22834,15
3610,164
20497,8
14952,176
3291,165
21511,101
24806,25
22464,37
20320,93
1875,178
20517,94
2900,179
3339,153
22790,16
14852,154
3280,177
620,155
16313,178
20991,54
4156,180
1774,162
557,166
14593,179
3766,30
23242,33
3704,31
14133,167
15174,180
1239,156
23070,17
15498,181
1224,157
24865,26
3224,168
946,169
16657,163
2294,164
19053,182
14660,165
276,158
20222,95
4176,183
20261,96
4233,166
22650,38
19951,32
21501,24
21369,13
18680,16
3684,8
21022,32
20624,97
3513,170
4412,184
20155,98
22676,30
1785,181
21335,25
25060,22
21896,31
2287,167
22487,31
3550,159
1460,182
14399,168
2830,185
782,169
14649,170
21770,25
4313,186
18706,34
22411,39
25008,23
15073,171
3379,160
2324,171
3057,161
7569,5
25072,24
21432,14
2248,187
777,172
1678,183
18834,35
14937,184
2831,172
21408,26
14977,185
1850,173
3013,173
18850,36
14208,174
3599,175
21052,33
3875,186
595,162
866,188
2690,163
628,176
21557,27
14855,189
4261,35
1760,190
22559,32
12253,164
22705,34
2243,187
2149,174
663,188
22536,40
4269,191
21333,102
14877,177
21042,55
3605,175
7574,33
1218,178
16671,176
24839,19
4401,165
15177,179
22497,41
995,166
25028,25
15045,192
22716,35
169,193
21376,15
7637,12
16448,177
14293,178
21300,103
14392,180
18907,35
20235,99
21904,32
19771,179
15555,167
3102,181
21933,26
1284,182
1825,189
1116,168
2226,169
1780,183
1866,170
24877,24
20335,100
21097,16
3580,180
4254,171
3307,181
22576,42
21969,25
21514,104
14692,172
21399,105
22892,18
3024,173
731,174
21100,28
3375,190
21225,106
21826,26
16214,191
20338,101
14824,194
3974,192
24856,25
21783,33
4397,195
2946,184
14363,185
21309,107
21807,27
21771,34
3812,9
16543,12
16420,193
15104,186
3487,196
2817,197
20587,102
22465,25
22950,34
1609,182
3469,175
3359,183
2646,184
19032,37
23104,36
321,198
22389,43
4318,176
2876,194
21371,108
3516,177
2671,187
2304,185
15124,199
3802,188
21311,29
24798,27
24827,20
24803,26
850,189
2099,178
21055,56
21106,109
21395,17
14589,186
4078,187
22596,44
23086,19
22844,18
7586,13
4407,200
817,201
20928,34
21883,35
22681,37
20379,40
16409,195
14870,190
20383,103
1536,191
651,202
20831,18
1456,196
530,179
1715,197
15486,198
20754,19
15518,199
22532,45
2618,180
21336,110
21728,36
21018,35
24959,26
24810,28
20794,57
21286,111
323,203
16321,26
18766,38
24902,27
15122,200
22782,20
20876,58
14303,204
24936,21
7632,14
3380,181
14393,182
2754,205
23032,38
20789,59
2670,192
18903,36
21331,112
981,188
19987,189
21923,28
1851,201
14158,193
21958,27
3490,206
21857,29
7663,36
21470,113
21796,28
16570,5
3062,194
20916,36
21786,30
869,195
14976,207
22978,21
21840,29
20730,37
14145,190
22903,22
3543,191
3398,208
2526,209
22419,46
1672,192
21231,18
18651,39
1194,183
385,202
25014,28
16608,193
14672,184
20921,60
22735,19
3091,194
3335,210
3117,196
2554,197
2475,203
20409,104
1077,198
24925,27
21900,30
22382,47
3324,185
15091,195
21258,114
20619,105
2297,199
625,186
21454,115
3074,200
2253,187
14713,211
1430,188
3881,204
14250,205
4489,212
15096,201
21124,116
4049,196
7748,206
20933,38
22649,33
700,213
2659,197
21319,117
21276,118
21563,119
19774,202
22560,48
21938,31
21394,120
15058,203
21817,32
24950,22
15535,189
16372,27
20485,9
21378,121
21327,122
16580,37
14904,207
21730,37
1884,198
4283,204
15591,208
629,214
14234,28
21323,123
3044,190
2763,215
23074,39
21317,124
20183,41
15171,205
1587,191
1691,192
21491,30
3009,206
20541,106
25183,193
23228,23
16582,38
20852,61
19013,37
2561,199
20266,107
16221,207
20258,108
14514,200
16511,13
2714,216
19813,217
14237,34
25001,29
1856,201
7587,6
24758,29
1082,208
606,209
21414,125
2961,218
25022,30
15042,219
25036,30
624,194
1967,195
781,220
20665,42
4020,202
18782,40
2951,210
23065,24
1249,196
1240,221
2125,211
24910,23
21841,33
19023,38
20667,109
7566,35
22841,40
4006,197
14171,209
22763,25
21984,34
16352,36
1652,210
2164,212
4043,198
19969,203
20372,43
7528,222
21273,126
1874,211
15566,213
3012,214
22584,49
16463,215
20323,110
21115,127
7644,14
20457,111
2660,216
22417,50
20666,112
14883,217
1889,212
317,199
19767,223
21256,128
20927,62
16532,39
2835,218
7492,204
14659,219
22424,34
18684,41
14966,224
7620,15
20470,113
2272,213
18723,42
3946,205
22552,51
21275,129
22916,41
3560,200
24969,31
14604,220
2868,221
3100,222
14198,214
22709,42
23173,43
24850,24
20386,114
3172,201
18829,43
14946,202
81,223
3514,203
3496,206
21966,31
25038,31
2,224
1830,225
3793,204
3584,205
18781,44
15139,215
194,226
20530,115
21351,130
22985,26
2186,225
1659,207
1665,227
14340,228
604,229
21261,131
21077,132
21209,133
4121,226
22379,35
14922,227
1301,37
3244,208
20302,116
1318,10
20448,117
1560,216
21448,134
20254,118
22699,27
22748,28
2857,230
7604,3
21546,135
21007,20
16345,38
21011,63
14607,206
24985,32
2741,209
18677,39
18733,40
4073,217
3531,207
15560,208
25068,25
3712,218
23075,29
22914,30
14987,209
1938,210
3710,39
4013,211
15529,228
3667,40
7646,40
1644,231
15143,210
21270,136
7539,6
20969,39
24939,33
2379,232
3970,211
3491,233
3651,41
19952,11
21729,32
3328,212
19934,212
22706,44
21917,33
24824,32
2747,219
21392,31
21536,32
20583,119
22471,52
1651,213
2832,214
14630,229
3692,29
3476,234
2882,230
21121,137
1201,215
14688,213
21950,34
20885,21
21253,33
592,235
20443,120
15051,214
1363,236
20347,121
20195,122
15556,231
15074,220
702,237
16540,41
22907,20
22730,45
3524,216
3961,217
21535,138
22405,36
18801,45
22427,37
22449,38
14813,238
20816,22
22467,26
14845,221
24989,34
22913,31
20912,40
16485,16
2467,222
1241,218
21206,139
16561,42
2527,219
3627,215
1199,220
18950,41
22784,32
20424,123
21148,19
21130,140
1900,221
2567,222
2273,239
21455,20
16584,4
22760,46
24863,35
20463,124
2256,216
20798,64
3157,223
22458,53
2293,232
18742,46
1186,224
21181,141
3635,225
7653,43
1237,223
18811,42
1800,226
20353,10
3403,240
1686,227
21213,142
2680,228
14846,217
21242,143
4215,233
16518,44
2189,234
3834,229
3036,224
20790,65
18954,47
18960,43
23061,33
18756,48
20212,125
831,30
21090,34
21427,21
18844,44
16544,45
17249,235
22832,47
565,241
18965,5
1852,230
14076,231
15076,236
21360,22
20376,126
2864,237
657,238
22771,21
1683,239
21050,66
20589,127
20543,128
20845,67
16310,232
22631,27
3008,233
4141,234
20177,129
1955,240
21459,23
19783,241
14394,242
20607,130
20614,131
14240,235
610,225
22980,48
14416,218
1196,226
22518,39
20428,132
22884,34
21506,144
20855,68
1079,242
20213,133
3738,236
23066,35
21157,24
21343,145
22689,35
21975,35
24797,28
18744,45
4263,243
20403,44
208,243
14510,244
20993,69
20487,134
24954,26
16575,237
21447,146
14344,238
14412,219
22993,36
20406,45
15495,220
7647,46
22501,54
2267,245
18701,46
3040,221
21719,36
15541,227
549,246
20835,70
18718,47
15144,228
22910,37
20859,71
4242,47
14853,229
20871,72
608,244
22557,55
4417,247
18928,48
20635,135
2610,222
21016,73
20873,74
20524,136
2596,223
18652,49
390,239
21422,147
3391,240
16606,241
21564,148
24938,33
4542,48
18740,17
2244,224
19016,18
21020,41
3574,245
20941,75
1640,242
21759,35
22586,40
3332,230
599,225
14136,246
2895,243
22638,56
14176,244
4516,248
14609,31
4129,226
4180,231
2488,227
18755,19
23161,49
20554,137
20585,138
2746,245
16549,7
2518,228
3378,249
16387,42
21032,42
2904,229
2290,230
3628,246
22519,41
2328,250
18648,50
16500,49
4122,231
14307,232
20781,43
20484,46
20441,139
4537,50
3093,251
21368,149
1200,232
20758,76
23172,36
23119,22
7610,15
3930,233
25058,27
22944,37
20601,140
21433,150
21127,151
20947,77
21760,36
21118,35
1461,247
18962,6
2774,247
22454,28
16371,43
16331,7
2491,234
24816,34
21025,78
2559,235
4050,248
14948,248
14113,236
2551,237
19950,32
3979,238
2762,249
24972,29
20181,141
20233,47
19812,233
14981,250
3448,252
20633,48
3422,253
3795,251
21720,37
20207,11
14067,249
14880,250
1184,239
3494,234
24765,28
2899,251
21139,25
1695,240
20422,142
3360,241
14596,242
14156,252
22618,57
4446,254
22780,38
4328,253
3936,255
20897,44
18955,51
24775,35
138,256
1624,243
21551,152
22908,38
2585,244
20622,49
25052,36
2285,252
21386,153
24878,30
20977,79
1645,254
2808,255
7514,235
2845,245
3356,256
24792,36
2896,246
14655,247
21888,38
3355,257
21223,154
21035,80
16572,253
2494,248
14616,236
1881,254
661,255
14196,256
621,258
2921,249
7667,51
21943,39
22869,50
22791,51
3865,257
15068,257
16631,237
3518,238
21034,45
24970,37
21249,36
18853,20
23072,39
15088,250
3583,239
1414,258
20923,46
1589,259
20770,47
21477,155
3576,251
19815,258
2147,260
15033,252
3486,253
20751,48
2534,240
14312,261
21219,156
18694,52
16654,241
15052,242
4136,259
20808,81
21735,40
21254,157
3136,260
15567,261
3742,44
24914,29
21421,158
4057,259
21573,37
638,260
643,261
19031,49
4249,262
2213,254
4357,262
2192,262
22549,42
14805,243
24866,37
3529,244
22481,43
3033,263
3547,245
14511,263
20757,23
23232,23
1631,263
21116,26
3552,255
85,264
22418,44
4161,264
1726,265
3333,264
16386,45
2239,266
3236,265
20911,49
22463,45
18749,50
3455,265
2087,267
20925,4
1555,256
4178,268
3523,266
3592,269
1105,246
15545,257
21291,38
25061,38
21516,159
2117,266
615,267
7617,52
635,267
21935,41
1646,247
612,268
4113,258
21576,160
14174,248
1126,249
3784,33
3286,250
20988,50
14332,269
21164,27
846,270
22873,40
1366,259
21787,42
21919,38
20431,12
2020,268
3297,260
1833,269
21285,161
21325,162
16658,270
20466,50
3931,261
285,251
21120,39
14388,271
23239,24
2777,272
20216,143
21497,40
844,270
531,271
509,252
24964,39
201,273
15180,253
20494,51
21889,37
21745,43
19026,51
24982,38
1945,271
21907,39
7639,8
12,274
1559,272
20926,24
21264,163
22639,58
1826,275
918,254
14958,273
25082,255
25042,40
14152,276
4336,272
20961,51
20204,144
24782,30
779,273
3079,274
20449,145
7545,46
3424,277
22642,59
24961,31
20160,52
1093,278
14905,274
14253,275
21803,38
21921,39
22793,52
22794,25
2751,276
812,277
2540,262
21267,41
3765,34
4090,263
1879,278
22872,41
3570,256
3858,275
14599,279
3509,257
14283,258
21136,164
3227,280
14798,259
20270,146
18920,53
22414,29
22702,53
14119,276
2552,264
20329,147
21179,165
24974,31
14689,277
25013,32
2901,281
18793,52
324,282
20260,148
3348,283
20792,25
14874,3
21221,166
3423,265
21851,40
18683,53
24885,39
18643,54
15543,266
15046,278
2807,279
2113,280
16404,284
14230,35
1273,260
14368,279
24845,33
514,280
22671,60
22901,26
1676,285
14670,286
2941,287
2897,281
4188,282
4232,261
22546,61
21268,167
22661,30
20825,82
16536,53
25049,32
20890,5
14975,283
17240,288
867,281
18696,55
2856,267
18693,21
7538,36
22747,27
2844,289
634,284
3116,262
18947,56
22093,268
21444,168
20550,149
22770,39
22652,62
4164,290
20984,83
2933,269
22509,46
20231,150
24754,41
16529,16
3317,291
25030,33
21942,44
22462,63
1865,282
1754,292
2688,270
20263,53
14187,37
23170,40
16581,17
2516,283
7513,285
21095,169
2953,293
22603,64
15161,294
209,286
21040,84
14408,287
4033,271
20221,151
25004,40
14264,284
225,272
21326,42
20362,152
20360,153
3365,285
22525,47
523,12
656,263
20369,154
18627,295
3949,264
14882,265
3796,47
20613,155
24871,34
20348,156
18821,57
4387,288
3128,273
20725,85
22708,41
376,296
3980,274
16599,9
21194,170
20218,157
21846,45
3259,266
22981,42
22906,43
21562,171
16676,267
14909,275
22680,54
809,289
21091,28
21948,46
21890,41
22365,48
21060,26
7571,48
842,49
16401,268
14838,269
3794,297
21986,40
20240,158
4149,298
1792,299
20804,86
24956,35
20173,159
7628,17
3369,270
21210,43
16471,38
22488,49
1796,276
872,271
3470,272
21389,172
14891,273
21434,173
24891,36
20914,52
3809,277
16513,18
20669,160
20733,53
1591,278
21269,44
1616,279
15896,274
21129,45
1643,300
3594,301
7658,19
15528,290
2829,291
24965,34
25015,35
3243,275
24800,36
3471,292
14106,280
22453,50
18830,22
2197,286
21013,54
18721,54
15487,287
22550,51
20526,161
280,276
14112,293
3919,277
24904,37
21915,41
2308,281
24935,41
22466,31
14820,288
18722,58
1701,278
14515,279
4392,294
3862,280
21749,42
21886,42
3304,302
2937,282
20544,54
20848,87
20996,88
277,281
1981,289
3482,295
16612,283
22762,44
24907,42
14879,284
1286,296
25039,38
375,297
2130,282
16350,8
2666,290
22583,52
23031,55
3768,50
21163,174
20600,13
21529,46
24924,39
24847,43
23078,42
22447,65
21162,175
21377,176
1878,285
22785,43
3505,286
2925,287
21252,177
14149,298
20776,27
21843,43
1772,303
15503,283
20342,162
1050,284
22472,53
1225,288
16341,51
23046,45
4124,289
25210,291
22781,44
21108,29
20605,163
16534,54
22539,54
16393,292
1690,285
24825,40
18754,59
23174,46
15497,286
1657,304
20211,55
16614,287
16641,288
21211,47
15138,305
571,299
24931,44
24987,45
3709,9
3791,290
21500,178
4538,20
16535,18
20970,89
4267,293
3357,294
875,289
4257,300
20553,164
21858,47
3631,291
1650,306
3669,301
1279,307
4231,290
3080,291
16688,295
20595,165
18817,23
22459,32
16330,52
25034,37
20949,28
20286,166
3397,292
7543,39
2656,293
21296,179
14385,292
2945,296
14474,302
248,303
14704,293
12254,297
7559,53
798,294
729,298
20467,14
21312,180
16375,13
506,295
20999,90
20572,167
2846,294
3268,295
22367,33
631,296
20420,168
20878,91
19024,55
16491,55
24794,46
20874,6
23099,45
20280,169
14153,19
20251,56
22669,66
20547,170
21320,30
20226,171
14641,308
4518,304
14915,299
3887,10
21835,43
22591,55
16474,54
21793,44
3903,309
21881,45
602,300
19943,11
20159,172
4395,305
16556,56
1590,296
711,297
14804,297
20257,173
18657,24
1492,306
16526,57
23236,56
23064,57
301,298
1836,301
16517,58
3994,307
14601,299
3372,308
10771,310
14923,302
14683,298
86,303
3805,311
25047,41
24893,42
20532,57
14338,312
793,309
14643,310
20640,174
15067,313
4162,314
14884,315
21469,181
21961,44
4170,300
21751,46
22374,34
570,311
3647,55
22814,46
21755,47
1635,301
21870,48
20664,58
22554,35
20313,59
1829,302
15156,303
20165,175
22831,47
21892,45
1025,304
22425,67
1449,299
2852,312
1585,304
3638,316
4370,313
3288,305
21982,49
22737,58
22569,56
3799,305
2291,306
22945,47
80,307
16445,308
2842,317
1867,314
20780,92
3847,300
21808,50
7541,4
2912,306
4108,307
22816,28
20490,176
16335,308
14242,309
18764,25
18658,60
21864,51
20620,177
19973,301
20472,178
14210,318
21255,182
15107,315
1563,319
24937,38
22787,48
21154,31
72,40
24819,42
18644,61
614,302
948,310
18886,62
16379,41
1935,316
22610,36
16499,21
4081,320
3095,317
20627,179
4021,311
2520,312
20880,93
4009,318
20321,180
21819,52
7564,56
391,313
617,303
20523,60
21494,183
16397,57
986,314
808,319
1654,321
3171,315
1841,316
21848,48
76,309
14690,304
16598,5
21510,184
4243,20
21985,46
16324,12
3963,320
3468,321
4181,322
3362,323
21909,53
21825,54
21289,185
3213,324
806,305
14357,322
20805,94
16414,310
21859,47
2637,317
15544,325
15885,323
2599,326
1600,324
15101,325
1843,311
18668,56
21478,186
389,312
20405,181
543,313
3873,327
14504,314
21981,48
24799,43
14933,318
23041,48
14644,328
3798,315
7641,59
3090,319
21390,187
21001,95
1202,306
3277,307
15893,308
2216,329
911,309
22732,59
21435,188
2636,320
3296,321
15548,310
4353,326
14691,311
21549,189
21193,48
14262,322
21383,190
16497,60
14632,330
24920,39
14827,312
24978,40
2992,316
20612,182
3101,313
21467,191
22707,49
21177,192
18728,7
20815,55
507,314
24785,47
3977,323
16339,58
4557,327
21043,29
15189,315
21217,193
18675,63
20224,183
2822,317
3787,331
3064,318
15121,316
20586,61
22810,60
20368,184
22768,49
20493,185
20974,96
25150,328
14377,332
21884,49
18678,64
16342,59
7602,22
7572,60
22620,68
3038,317
3021,324
4492,325
2898,326
16588,23
15125,318
14929,329
4552,61
14321,327
3718,5
22891,61
2890,328
21569,194
22595,69
546,319
21024,97
22989,62
22990,50
20227,15
24996,44
3998,330
3872,329
14349,320
14512,321
14269,333
1974,319
14306,334
20839,98
23233,50
21741,50
21913,55
2233,330
20578,186
22403,57
19003,57
20168,16
3338,320
21895,49
18797,58
3058,322
2084,321
21400,195
14829,335
7551,14
14365,323
22721,51
24872,45
14406,324
21778,51
21004,56
7655,62
14343,331
20267,17
2468,336
1364,337
20668,187
25032,46
22818,51
3189,332
21178,196
21345,49
20464,188
1533,325
21832,56
22574,70
4250,338
21169,197
217,322
16468,326
3123,333
1857,334
24917,41
3187,335
16594,63
15507,323
21860,57
14170,336
2266,337
15482,339
1562,338
20576,18
21866,52
21813,50
15526,324
22641,37
20775,57
14931,340
16480,24
14954,331
21967,53
21812,58
3564,341
2612,339
23053,52
4442,332
18687,65
21149,198
21023,99
3350,342
20615,189
25191,325
20980,100
25086,326
20398,62
3654,61
3006,327
21519,50
3830,328
15489,327
22897,63
2151,343
3943,340
14252,341
16564,64
19017,26
22767,64
20562,63
22648,58
1340,328
22733,53
4512,333
16660,329
2236,342
3461,330
3273,343
22682,29
21931,54
4105,344
3690,42
2019,329
24948,43
21076,51
3990,331
16366,62
20584,64
20200,190
2102,332
14165,345
23039,65
3678,63
25070,42
3955,344
20506,191
3508,346
20565,192
21758,59
14973,330
7562,64
3537,333
24764,48
20456,193
3702,43
20182,65
22537,38
22749,52
23234,66
16602,347
22410,59
15563,334
24808,44
15163,334
21775,60
22431,60
580,335
20317,194
18724,59
20482,66
1764,345
2134,346
18741,66
22874,53
4194,336
22531,71
597,337
14207,331
21547,199
3741,44
25033,49
14186,6
19946,65
20269,67
2362,335
21927,55
24999,47
21332,200
14466,348
20498,195
14698,349
23195,67
20552,68
2732,336
24953,45
3447,338
2734,350
14068,351
20303,69
20538,196
3364,332
21146,201
20219,197
15572,352
18635,347
16368,66
15032,339
4053,353
21568,52
3600,333
326,334
21991,51
20223,198
4281,335
22643,61
1783,340
3806,336
22766,54
22886,30
3598,348
15077,341
18972,67
20728,58
21944,56
15530,349
1473,350
24903,43
752,354
3677,7
22590,62
4041,355
21358,202
16402,351
4305,356
21385,203
22437,72
16492,65
21218,204
21772,61
3458,342
22811,54
20559,199
20473,200
21450,32
23183,68
3819,357
14916,358
14117,337
14889,352
21481,205
2504,359
14273,45
22728,31
21897,52
569,343
21867,62
14650,338
21003,101
23177,55
14347,360
2299,344
22508,63
18787,68
1236,337
14842,338
14360,339
22870,69
24859,50
14221,340
7542,67
1416,345
20475,201
20380,202
25035,48
22413,64
20363,203
3275,339
22514,73
307,68
14917,353
22827,70
18931,69
2827,354
3428,346
14218,66
18957,70
14612,361
14925,355
14249,347
515,341
21953,57
20922,59
2163,340
18956,60
3393,348
14075,362
21132,206
16552,67
22571,65
22698,71
2492,363
2744,349
758,341
15892,350
1526,342
20784,102
14110,342
21417,207
4236,356
4327,351
20423,70
22416,39
20616,204
20962,30
22621,74
18777,61
6,343
25067,49
21523,208
4488,357
20436,205
66,358
22741,56
16555,25
18918,27
25051,51
1791,343
2939,364
15167,359
23182,55
18673,71
16464,46
4206,344
630,365
21299,53
20609,71
22407,75
20387,206
3593,366
19022,62
15494,344
22529,40
20511,207
22789,56
2963,360
21940,53
18888,72
572,345
4290,346
4114,345
21465,209
20268,208
21918,54
3205,367
1816,368
24777,44
4296,346
14802,352
21038,60
4362,353
21186,33
3548,354
18726,73
18702,63
14686,347
1940,347
21824,63
22711,72
22381,76
3776,47
4292,348
3566,348
20352,72
16656,349
1459,369
16539,26
20634,209
24921,46
17245,361
1717,355
22460,77
25075,52
18926,64
18818,8
3575,370
1626,371
1954,349
829,356
21152,34
19800,8
15579,350
3446,357
2764,372
189,358
14241,362
2662,373
25055,47
3399,350
1287,351
16677,359
3119,351
3473,360
18662,65
22533,41
3042,352
23229,57
4166,352
2894,374
22644,78
18902,66
22779,58
16563,27
59,361
21059,103
4264,353
21488,210
22909,32
20446,73
15075,354
20753,104
3241,363
21197,211
16557,6
22837,73
19028,67
7563,69
14367,355
20793,105
22665,66
22982,74
21873,55
15583,353
2281,354
20736,61
18732,74
20458,19
20512,210
3106,375
21328,212
2495,376
20606,211
3354,377
2679,364
3541,356
3533,355
22637,79
3206,365
18716,9
558,362
16213,357
865,358
973,356
20963,106
15110,359
20545,212
18900,68
22677,57
1799,378
16351,70
20801,31
21538,213
7659,68
24983,50
16579,379
14926,366
4441,363
2952,380
15502,357
24929,45
71,48
1207,360
14872,358
24900,53
14169,367
20166,213
21926,58
15010,361
698,364
1604,359
20488,20
4190,368
20745,107
3186,381
15184,360
21756,64
14371,382
2096,365
1782,383
20284,214
1486,362
20287,215
3433,369
20979,32
2515,384
21818,56
4210,385
21324,214
20769,62
22783,75
20822,108
20157,74
20599,75
20632,216
21096,54
24846,48
3257,363
22480,67
21554,215
3041,361
15119,364
3407,386
14397,370
14707,387
3361,371
16419,372
24788,54
16395,49
18633,388
14523,362
23160,76
21436,55
21723,57
22824,58
18780,75
20450,217
21739,65
20361,218
22820,33
3546,389
22473,68
15168,365
3995,363
23076,59
23033,59
21114,56
21556,216
15577,390
1755,366
16365,50
2073,366
3760,51
23190,60
14826,364
20965,33
23034,34
22673,69
18779,69
14304,373
20660,219
14836,367
7560,71
22390,42
22556,80
2905,374
372,391
2598,392
20904,109
3449,368
20644,220
7555,52
2514,393
3312,375
319,369
21894,59
2064,365
2218,367
25019,51
1813,366
16495,10
18642,76
24836,46
14453,394
22517,81
15094,368
3284,395
22904,77
16360,72
2653,396
3105,397
25011,52
18971,77
15109,370
207,371
20355,221
16347,9
14296,398
213,372
23227,78
15590,373
3586,399
21406,217
22502,70
18699,78
3983,400
1434,367
22683,60
3739,368
2098,374
21141,218
24944,53
15537,401
14930,375
1030,369
3425,376
22786,61
16381,73
3549,370
2263,402
7540,10
20704,63
1169,369
21865,66
15190,371
24837,47
15113,377
20289,222
800,370
22602,82
23058,61
25059,49
14919,372
21031,34
14695,371
20907,110
24919,55
969,372
21419,219
3002,378
3300,403
7567,74
3636,376
21109,220
14164,404
14598,373
20291,76
3915,379
3366,380
20101,67
22692,62
3993,374
14351,377
20433,223
3579,378
14129,405
21839,68
22566,83
24864,54
16218,375
22592,84
22715,79
15516,376
20734,111
15098,373
15493,374
18739,79
15562,406
3917,377
18641,375
3876,407
19007,70
24802,50
4019,408
20243,224
20418,225
2523,378
20771,64
15078,379
18713,71
2238,409
21037,112
7619,7
7645,69
1855,380
22997,80
14263,410
15103,376
14834,377
2249,381
4134,381
20477,226
20992,113
20336,227
21142,221
21166,222
2310,411
759,378
1561,382
3323,412
2647,379
15554,379
1316,53
21475,57
2620,383
20499,228
749,380
21048,65
24763,51
1898,380
3528,381
2996,382
1915,413
22911,63
1697,414
21541,58
21922,69
1278,384
14840,415
20795,114
14144,381
21167,223
14346,382
24957,56
20255,229
2533,383
18799,28
25041,57
21570,224
20944,66
14281,383
23030,62
804,382
1770,416
2128,417
21316,59
21367,225
22573,43
18953,72
18692,73
21445,35
20864,115
20102,58
20419,230
14087,385
2059,384
22952,81
20277,231
18824,80
14519,384
967,385
2773,418
22825,64
73,383
834,11
20518,77
3477,384
21375,226
16380,75
20647,78
21362,227
22395,85
21869,59
2564,386
20285,79
22777,82
7612,70
528,385
21797,60
1769,385
22616,86
3810,386
19797,419
22475,71
20774,116
14348,386
2136,387
18810,74
2557,420
1261,387
14941,386
20156,232
21330,228
15072,388
15087,388
22634,87
4484,389
21578,36
4266,387
20867,35
19866,12
24882,55
20304,80
1572,387
20437,81
14294,388
20952,36
719,389
14315,389
15557,390
20976,117
22984,63
2947,390
15592,391
1355,391
23050,35
20414,233
14964,392
14913,388
16311,421
3020,392
3959,393
20844,67
14159,76
1300,77
1554,394
22685,64
3900,390
14201,422
19793,393
20592,234
3892,394
14899,389
14404,391
3666,13
15891,392
22846,36
20813,118
1953,390
325,423
18690,81
2866,391
3717,15
14424,392
24831,48
3358,393
25023,56
1398,395
4436,396
21113,229
20966,119
20469,235
21241,230
16635,393
20533,82
21791,70
2221,394
14961,395
22623,88
24899,52
18705,75
18703,29
22538,72
3506,424
16369,78
21215,231
20626,236
20663,237
20392,238
2193,394
20486,239
16357,54
21239,232
16569,71
24906,49
15170,395
916,395
16388,396
961,397
1802,425
21019,120
15523,426
19956,427
22444,44
16374,79
14658,397
1423,396
7618,28
16699,398
3928,428
849,429
21426,233
20505,83
968,396
18624,430
21159,60
3707,80
21777,61
