pid,parent,zoneIndex,ptype,category,path,comment,extraData,family,solveValue,coords
14055,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_14055,,{"cluster":"HardCOWYC"},cluster,0,[]
14327,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_14327,,{"cluster":"HardCOWYC"},cluster,0,[]
15128,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_15128,,{"cluster":"HardCOWYC"},cluster,0,[]
15130,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_15130,,{"cluster":"HardCOWYC"},cluster,0,[]
15381,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_15381,,{"cluster":"HardCOWYC"},cluster,0,[]
16309,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_16309,,{"cluster":"HardCOWYC"},cluster,0,[]
16336,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_16336,,{"cluster":"HardCOWYC"},cluster,0,[]
17237,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_17237,,{"cluster":"HardCOWYC"},cluster,0,[]
19823,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19823,,{"cluster":"HardCOWYC"},cluster,0,[]
19824,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19824,,{"cluster":"HardCOWYC"},cluster,0,[]
19825,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19825,,{"cluster":"HardCOWYC"},cluster,0,[]
19826,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19826,,{"cluster":"HardCOWYC"},cluster,0,[]
19827,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19827,,{"cluster":"HardCOWYC"},cluster,0,[]
19828,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19828,,{"cluster":"HardCOWYC"},cluster,0,[]
19829,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19829,,{"cluster":"HardCOWYC"},cluster,0,[]
19830,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19830,,{"cluster":"HardCOWYC"},cluster,0,[]
19867,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19867,,{"cluster":"HardCOWYC"},cluster,0,[]
19868,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19868,,{"cluster":"HardCOWYC"},cluster,0,[]
19869,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19869,,{"cluster":"HardCOWYC"},cluster,0,[]
19907,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19907,,{"cluster":"HardCOWYC"},cluster,0,[]
19928,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19928,,{"cluster":"HardCOWYC"},cluster,0,[]
19929,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19929,,{"cluster":"HardCOWYC"},cluster,0,[]
19930,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19930,,{"cluster":"HardCOWYC"},cluster,0,[]
19981,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_19981,,{"cluster":"HardCOWYC"},cluster,0,[]
20025,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_20025,,{"cluster":"HardCOWYC"},cluster,0,[]
20030,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_20030,,{"cluster":"HardCOWYC"},cluster,0,[]
21663,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_21663,,{"cluster":"HardCOWYC"},cluster,0,[]
25178,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_1 / ClusterPuzzle / LogicGrid_25178,,{"cluster":"HardCOWYC"},cluster,0,[]
16,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_16,,{"cluster":"Lobby"},cluster,0,[]
24,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_24,,{"cluster":"Lobby"},cluster,0,[]
52,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_52,,{"cluster":"Lobby"},cluster,0,[]
60,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_60,,{"cluster":"Lobby"},cluster,0,[]
61,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_61,,{"cluster":"Lobby"},cluster,0,[]
62,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_62,,{"cluster":"Lobby"},cluster,0,[]
63,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_63,,{"cluster":"Lobby"},cluster,0,[]
64,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_64,,{"cluster":"Lobby"},cluster,0,[]
84,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_84,,{"cluster":"Lobby"},cluster,0,[]
100,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_100,,{"cluster":"Lobby"},cluster,0,[]
133,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_133,,{"cluster":"Lobby"},cluster,0,[]
134,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_134,,{"cluster":"Lobby"},cluster,0,[]
167,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_167,,{"cluster":"Lobby"},cluster,0,[]
168,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_168,,{"cluster":"Lobby"},cluster,0,[]
184,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_184,,{"cluster":"Lobby"},cluster,0,[]
188,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_188,,{"cluster":"Lobby"},cluster,0,[]
198,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_198,,{"cluster":"Lobby"},cluster,0,[]
202,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_202,,{"cluster":"Lobby"},cluster,0,[]
203,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_203,,{"cluster":"Lobby"},cluster,0,[]
260,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_260,,{"cluster":"Lobby"},cluster,0,[]
263,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_263,,{"cluster":"Lobby"},cluster,0,[]
381,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_381,,{"cluster":"Lobby"},cluster,0,[]
383,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_383,,{"cluster":"Lobby"},cluster,0,[]
512,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_512,,{"cluster":"Lobby"},cluster,0,[]
513,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_513,,{"cluster":"Lobby"},cluster,0,[]
529,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_529,,{"cluster":"Lobby"},cluster,0,[]
539,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_539,,{"cluster":"Lobby"},cluster,0,[]
544,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_544,,{"cluster":"Lobby"},cluster,0,[]
607,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_607,,{"cluster":"Lobby"},cluster,0,[]
639,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_639,,{"cluster":"Lobby"},cluster,0,[]
644,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_644,,{"cluster":"Lobby"},cluster,0,[]
645,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_645,,{"cluster":"Lobby"},cluster,0,[]
655,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_655,,{"cluster":"Lobby"},cluster,0,[]
686,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_686,,{"cluster":"Lobby"},cluster,0,[]
691,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_691,,{"cluster":"Lobby"},cluster,0,[]
847,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_847,,{"cluster":"Lobby"},cluster,0,[]
855,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_855,,{"cluster":"Lobby"},cluster,0,[]
859,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_859,,{"cluster":"Lobby"},cluster,0,[]
863,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_863,,{"cluster":"Lobby"},cluster,0,[]
944,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_944,,{"cluster":"Lobby"},cluster,0,[]
964,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_964,,{"cluster":"Lobby"},cluster,0,[]
1085,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1085,,{"cluster":"Lobby"},cluster,0,[]
1086,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1086,,{"cluster":"Lobby"},cluster,0,[]
1087,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1087,,{"cluster":"Lobby"},cluster,0,[]
1088,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1088,,{"cluster":"Lobby"},cluster,0,[]
1092,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1092,,{"cluster":"Lobby"},cluster,0,[]
1188,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1188,,{"cluster":"Lobby"},cluster,0,[]
1203,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1203,,{"cluster":"Lobby"},cluster,0,[]
1204,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1204,,{"cluster":"Lobby"},cluster,0,[]
1205,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1205,,{"cluster":"Lobby"},cluster,0,[]
1221,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1221,,{"cluster":"Lobby"},cluster,0,[]
1229,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1229,,{"cluster":"Lobby"},cluster,0,[]
1243,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1243,,{"cluster":"Lobby"},cluster,0,[]
1266,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1266,,{"cluster":"Lobby"},cluster,0,[]
1389,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1389,,{"cluster":"Lobby"},cluster,0,[]
1391,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1391,,{"cluster":"Lobby"},cluster,0,[]
1582,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1582,,{"cluster":"Lobby"},cluster,0,[]
1668,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1668,,{"cluster":"Lobby"},cluster,0,[]
1746,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1746,,{"cluster":"Lobby"},cluster,0,[]
1748,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1748,,{"cluster":"Lobby"},cluster,0,[]
1757,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1757,,{"cluster":"Lobby"},cluster,0,[]
1761,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1761,,{"cluster":"Lobby"},cluster,0,[]
1775,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1775,,{"cluster":"Lobby"},cluster,0,[]
1801,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1801,,{"cluster":"Lobby"},cluster,0,[]
1803,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1803,,{"cluster":"Lobby"},cluster,0,[]
1823,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_1823,,{"cluster":"Lobby"},cluster,0,[]
2194,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2194,,{"cluster":"Lobby"},cluster,0,[]
2303,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2303,,{"cluster":"Lobby"},cluster,0,[]
2668,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2668,,{"cluster":"Lobby"},cluster,0,[]
2704,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2704,,{"cluster":"Lobby"},cluster,0,[]
2722,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2722,,{"cluster":"Lobby"},cluster,0,[]
2755,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2755,,{"cluster":"Lobby"},cluster,0,[]
2778,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2778,,{"cluster":"Lobby"},cluster,0,[]
2841,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2841,,{"cluster":"Lobby"},cluster,0,[]
2847,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2847,,{"cluster":"Lobby"},cluster,0,[]
2934,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2934,,{"cluster":"Lobby"},cluster,0,[]
2956,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2956,,{"cluster":"Lobby"},cluster,0,[]
2967,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2967,,{"cluster":"Lobby"},cluster,0,[]
2968,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2968,,{"cluster":"Lobby"},cluster,0,[]
2972,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2972,,{"cluster":"Lobby"},cluster,0,[]
2993,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2993,,{"cluster":"Lobby"},cluster,0,[]
2994,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_2994,,{"cluster":"Lobby"},cluster,0,[]
3047,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3047,,{"cluster":"Lobby"},cluster,0,[]
3048,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3048,,{"cluster":"Lobby"},cluster,0,[]
3082,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3082,,{"cluster":"Lobby"},cluster,0,[]
3367,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3367,,{"cluster":"Lobby"},cluster,0,[]
3383,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3383,,{"cluster":"Lobby"},cluster,0,[]
3414,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3414,,{"cluster":"Lobby"},cluster,0,[]
3545,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3545,,{"cluster":"Lobby"},cluster,0,[]
3571,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3571,,{"cluster":"Lobby"},cluster,0,[]
3815,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3815,,{"cluster":"Lobby"},cluster,0,[]
3833,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_3833,,{"cluster":"Lobby"},cluster,0,[]
4060,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4060,,{"cluster":"Lobby"},cluster,0,[]
4179,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4179,,{"cluster":"Lobby"},cluster,0,[]
4184,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4184,,{"cluster":"Lobby"},cluster,0,[]
4208,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4208,,{"cluster":"Lobby"},cluster,0,[]
4214,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4214,,{"cluster":"Lobby"},cluster,0,[]
4221,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4221,,{"cluster":"Lobby"},cluster,0,[]
4234,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4234,,{"cluster":"Lobby"},cluster,0,[]
4247,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4247,,{"cluster":"Lobby"},cluster,0,[]
4253,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4253,,{"cluster":"Lobby"},cluster,0,[]
4268,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4268,,{"cluster":"Lobby"},cluster,0,[]
4309,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4309,,{"cluster":"Lobby"},cluster,0,[]
4317,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4317,,{"cluster":"Lobby"},cluster,0,[]
4323,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4323,,{"cluster":"Lobby"},cluster,0,[]
4338,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4338,,{"cluster":"Lobby"},cluster,0,[]
4359,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4359,,{"cluster":"Lobby"},cluster,0,[]
4383,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4383,,{"cluster":"Lobby"},cluster,0,[]
4483,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4483,,{"cluster":"Lobby"},cluster,0,[]
4521,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_4521,,{"cluster":"Lobby"},cluster,0,[]
7481,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_7481,,{"cluster":"Lobby"},cluster,0,[]
7529,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_7529,,{"cluster":"Lobby"},cluster,0,[]
7686,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_7686,,{"cluster":"Lobby"},cluster,0,[]
7754,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_7754,,{"cluster":"Lobby"},cluster,0,[]
7755,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_7755,,{"cluster":"Lobby"},cluster,0,[]
12265,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_12265,,{"cluster":"Lobby"},cluster,0,[]
14104,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14104,,{"cluster":"Lobby"},cluster,0,[]
14128,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14128,,{"cluster":"Lobby"},cluster,0,[]
14132,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14132,,{"cluster":"Lobby"},cluster,0,[]
14177,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14177,,{"cluster":"Lobby"},cluster,0,[]
14182,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14182,,{"cluster":"Lobby"},cluster,0,[]
14225,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14225,,{"cluster":"Lobby"},cluster,0,[]
14228,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14228,,{"cluster":"Lobby"},cluster,0,[]
14229,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14229,,{"cluster":"Lobby"},cluster,0,[]
14257,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14257,,{"cluster":"Lobby"},cluster,0,[]
14260,-1,3,logicGrid,LogicGrid,World / Lucent Waters / Cluster / Lucent_4 / ClusterPuzzle / LogicGrid_14260,,{"cluster":"Lobby"},cluster,0,[]
